id,mark_x,mark_com,jiaoyiduifang,price,method,mark_y,_merge
1464377,100%股权,第一市政,城建集团,,资产基础法,,left_only
1464377,100%股权,投资公司,城建集团,,资产基础法,,left_only
1464377,100%股权,场道公司,城建集团,,资产基础法,,left_only
1464377,100%股权,第二管线,城建集团,,资产基础法,,left_only
1464377,100%股权,地下院,城建集团,,资产基础法,,left_only
1464377,100%股权,物流公司,城建集团,,资产基础法,,left_only
1464377,100%股权,滨江置业,城建集团,,资产基础法,,left_only
1464377,100%股权,基建公司,上海城建(集团)公司、上海国盛(集团)有限公司、上海盛太投资管理有限公司,,资产基础法,,left_only
1464377,30%股权,燃气院,城建集团,,资产基础法,,left_only
1458371,100%股权,亿晶光电,荀建华、荀建平、姚志中、博华投资、建银光电,,成本法,,left_only
1458371,除600万股民生村镇银行股份以外的所有资产及负债,海通食品集团股份有限公司,荀建华、荀建平、姚志中、博华投资、建银光电,,成本法,,left_only
1456358,100%的股权,浙报发展,浙报控股,,,,left_only
1456358,100%的股权,钱报公司,浙报控股,,,,left_only
1456358,70.51%的股权,浙江在线,浙报控股,,,,left_only
1456358,51%的股权,美术报公司,浙报控股,,,,left_only
1456358,100%的股权,老年报公司,浙报控股,,,,left_only
1456358,49%股权,浙商传媒,浙报控股,,,,left_only
1456358,除应付股利及对应的货币资金以外的全部资产和负债,白猫股份,浙报控股,,,,left_only
1455099,100%股权,北方城投,闸北区国资委,,,,left_only
1455099,除三项担保责任外所有资产及负债并妥善处理或有负债,同成投资,同成投资概括,,,,left_only
1454421,18.75%的股权,广电光电子,广电集团,126817550.73,,,left_only
1454421,100%的股权,始安房产,广电资产,150871572.26,,,left_only
1454421,10%的股权,索广映像,广电信息,68000000.0,,,left_only
1454421,75%的股权,广电富士,光电子公司,524166977.35,,,left_only
1454421,25%的股权,广电房地产,仪电置业,137269257.7,,,left_only
1454421,欧阳路196号的房屋所有权和坐落于新闸路1378弄17号的房屋所有权,广电电子,广电集团,72155663.21,,,left_only
1454292,原有全部资产和负债,山煤国际能源集团股份有限公司,山煤集团,620201000.0,,,left_only
1454292,7家煤炭贸易公司股权,山煤集团,山煤集团,,,,left_only
1454292,3家煤炭开采公司、18家煤炭贸易公司的股权及其本部涉及煤炭销售业务的资产和负债,山煤集团,山煤集团,3119559000.0,,,left_only
1452901,41.92%股权,上海二纺机,市北集团,,成本法,,left_only
1452901,100%股权,开创公司,市北集团,,成本法,,left_only
1452901,人民币2亿元的货币资金以外的所有资产和负债,上海二纺机,市北集团,,成本法,,left_only
1452794,60%的股权,中恒公司,蚌埠玻璃工业设计研究院,,收益法,,left_only
1452794,100%的股权,华洋公司,蚌埠玻璃工业设计研究院,,收益法,,left_only
1452794,100%的股权,中凯公司,蚌埠玻璃工业设计研究院,,成本法,,left_only
1452794,部分土地使用权、房屋,中凯公司,蚌埠玻璃工业设计研究院,,基准地价修正法、市场比较法,,left_only
1452794,相关资产和负债,方兴科技,蚌埠玻璃工业设计研究院,,成本法,,left_only
1451374,100%股权,泰豪软件,泰豪集团、赣能股份、泰豪地产、丰源电力、涂彦彬、黄代放、刘花兰,,,,left_only
1448727,100%股权,上海北方城市发展投资有限公司,上海市闸北区国有资产监督管理委员会,1012777633.42,资产基础法,,left_only
1448452,91.36%股权,电子城,北京和智达投资有限公司,,,,left_only
1448452,100%股权,丽水嘉园,北京和智达投资有限公司,,,,left_only
1448452,全部资产及负债,兆维科技,北京和智达投资有限公司,,,,left_only
1446966,100%股权,铁运公司,淮南矿业,,成本法,,left_only
1446966,100%股权,物流公司,淮南矿业,,成本法,,left_only
1446179,"3,375万股股份",晶源电子,晶源科技,,,,left_only
1446099,100%的股权,上海凯迪,仰帆投资、徐进,2307400800.0,成本法,,left_only
1446099,100%股权,叶开泰连锁,武汉新一代科技有限公司,,成本加和法,,left_only
1446099,98%股权,春天销售,武汉新一代科技有限公司,,成本加和法,,left_only
1446099,应收账款和其他应收款,鄂州市葛店开发区4号工业区工厂的机器设备(含存货)及公司本部,武汉新一代科技有限公司,,成本加和法,,left_only
1445802,全部股份,目标公司及下属24家子公司组成的集团,LGIM Limited、SIM Limited、HGI Limited、GAM London Limited、Harris家族,,,,left_only
1444344,100%股权,广场公司,宁波城投,6363275800.0,成本法,,left_only
1444344,74.87%股权,宁房公司,宁波城投,1350572100.0,成本法,,left_only
1444344,100%股权,慈通置业,宁波城投,233702600.0,成本法,,left_only
1444344,90%股权,净水公司,宁波城投,279419800.0,成本法,,left_only
1444344,25%股权,绿能公司,宁波城投,83889100.0,成本法,,left_only
1442407,100%的股权,重庆商社新世纪百货有限公司,新天域湖景投资有限公司、重庆商社(集团)有限公司,,收益法,,left_only
1436342,51%股权,重庆今普食品有限公司,王东明、王天伦,102218600.0,,,left_only
1435120,100%股权,本部钢铁主业铁前系统、碳钢轧钢系统、辅助系统以及榆中钢铁,酒钢集团,,,,left_only
1432915,100%股权,阳坝铜业,四川恒康,652000000.0,,,left_only
1432915,应收资产经营公司账款、资产经营公司股权,绵阳高新发展(集团)股份有限公司,四川恒康,61627500.0,,,left_only
1432914,46.71%股权,天达光伏,西光集团、红塔创投、云南工投,143509000.0,资产基础法,,left_only
1432914,防务性资产及相关负债,西光集团,西光集团,512000000.0,收益法,,left_only
1432164,100%股权,淄博银座商城有限责任公司,山东银座商城股份有限公司和山东世界贸易中心,542727700.0,,,left_only
1431856,100%股权,中技科技,中技实业,875132370.82,成本法,,left_only
1431856,100%股权,成城达,中技实业,366147095.02,成本法,,left_only
1431856,100%股权,成城园,中技实业,317725435.18,成本法,,left_only
1431856,99%股权,成城发,中技实业,174369173.17,成本法,,left_only
1431603,100%股权,电力公司,国家开发投资公司,,成本法,,left_only
1427022,30.003%股权,上海巴士实业(集团)股份有限公司,上汽集团,2453877600.0,收益现值法,,left_only
1426187,100%股权,经发地产,经发集团,,,,left_only
1426187,全部资产和负债,西安交大博通资讯股份有限公司,经发集团,180000000.0,,,left_only
1425992,90%股权,净水公司,宁波城投,,成本法,,left_only
1425992,25%股权,绿能公司,宁波城投,,成本法,,left_only
1425992,100%股权,广场公司,宁波城投,,成本法,,left_only
1425992,74.87%股权,宁房公司,宁波城投,,成本法,,left_only
1425992,100%股权,慈通置业,宁波城投,,成本法,,left_only
1412614,相关的资产、权益或负债,燕子山矿,同煤集团,,,,left_only
1400660,100%股权,扬动电气,程俊明、唐亮星、赵恒龙、方艺华、邰立群、郑峥嵘、王玉楹,,,,left_only
1399850,100%股权,三一重机投资有限公司,梁稳根、唐修国、向文波、易小刚、毛中吾、袁金华、周福贵、翟纯、王海燕、郭良保,1980000000.0,,,left_only
1399326,74%股权,三花制冷集团,三花控股,,收益现值法,,left_only
1399326,100%股权,四通机电,三花控股,,收益现值法,,left_only
1399326,100%股权,三元机械,三花控股,,收益现值法,,left_only
1399326,100%股权,美国三花,三花控股,,收益现值法,,left_only
1399326,100%股权,日本三花,三花控股,,收益现值法,,left_only
1399326,75%股权,常州兰柯,三花控股,41719500.0,收益现值法,,left_only
1396117,12.67%的股权,航天科技,航天三院,,,,left_only
1396117,93.91%的股权,惯性公司,航天三院,,,,left_only
1396117,86.9%的股权,时空公司,航天三院,,,,left_only
1396117,100%的股权,机电公司,航天三院,,,,left_only
1392982,100%股权,冠富化纤,新世纪公司,,,,left_only
1392982,100%股权,华冠酒店,新世纪公司,,,,left_only
1390651,90.63%的股权,重庆大新药业股份有限公司,北京北大国际医院集团有限公司,229795587.97,资产基础法,,left_only
1390473,相关资产及负债,红会一矿、红会四矿、宝积山矿、大水头矿和魏家地矿及生产辅助系统(矿山救护队、水电处、租赁公司、供应公司、运销公司、培训处、信息中心),靖煤集团,2965130100.0,资产基础法,,left_only
1390473,100%的股权,洁能公司、勘察公司、晶虹公司,靖煤集团,,资产基础法,,left_only
1390332,100%的股权,进出口公司,宁波君安投资有限公司,,,,left_only
1387077,100%股权,CIFA,Magenta SGR S.p.A.、Fadorè S.àr.l.、Intesa SanpaoloS.p.A.、Immobiliare BA.STE.DO. S.r.l.、Immobiliare Duemila S.r.l.、Immobiliare Novanta S.r.l.、Pasquale Di Iorio、Simone Rafael Emdin、Maurizio Ferrari,3988000000.0,,,left_only
1386862,6800万债权,西部汽车城,金宇集团,,,,left_only
1386862,全部股权,西部汽车城,金宇集团,,,,left_only
1386206,100%股权,北京星火房地产开发责任有限公司,泛海建设控股有限公司,1500000000.0,,,left_only
1386206,60%股权,武汉王家墩中央商务区建设投资股份有限公司,泛海建设控股有限公司,3485000000.0,,,left_only
1386206,100%股权,通海建设有限公司,泛海建设控股有限公司,1800000000.0,,,left_only
1386206,100%股权,浙江泛海建设投资有限公司,泛海建设控股有限公司,480000000.0,,,left_only
1378670,53.33%股权,湘西利新源,中铁大桥局集团武汉置业发展有限公司,200000000.0,,,left_only
1377383,48.25%股权,中关村建设,鹏泰投资,236000000.0,,,left_only
1376816,60%股权,鑫盛矿业,云南信力,42000000.0,,,left_only
1371781,飞行区资产(包括跑道和滑行道资产、A号候机楼停机坪资产、B号候机楼停机坪资产及土地使用权、货站停机坪资产及土地使用权、相关助航设备和设施)、航站楼停车场及站前交通设施、深圳市机场物流园发展有限公司,机场集团,深圳市机场(集团)有限公司,1227765500.0,成本法,,left_only
1363776,100%的股权,内蒙古额济纳旗盛源矿业有限责任公司,聚慧投资、伟途实业、贾跃、李铁栓,,资产基础法,,left_only
1363776,全部资产及负债,国祥股份,聚慧投资、伟途实业及贾跃、李铁栓两位自然人,,资产基础法,,left_only
1362180,50%股权,丰电二期,江投集团,638891300.0,重置成本法,,left_only
1362180,"整体资产,包括全部负债",萍乡电厂,江投集团,,重置成本法,,left_only
1355772,100%股权,天宝存续公司,深圳广电集团、宝安区国资委,,收益法,,left_only
1355772,100%股权,天隆存续公司,深圳广电集团、龙岗区国资委、坪山新区发财局,,收益法,,left_only
1355770,100%股权,电信器件,烽火科技,,收益法,,left_only
1349501,紫光古汉合法拥有的账面价值为7200万元的应收账款,紫光古汉集团股份有限公司,紫光集团有限公司,,,,left_only
1349501,土地使用权及888万元现金,衡阳国资,衡阳国资,34280000.0,,,left_only
1349501,3772万元现金,紫光集团,紫光集团,37720000.0,,,left_only
1348979,鲅鱼圈港区16#、17#、22#、46#、47#、52#、53#泊位资产和业务,港务集团,港务集团,,重置成本法,,left_only
1347734,53.33%股权,湘西利新源,中铁武汉置业,200000000.0,,,left_only
1345668,60%股权,深圳市广前电力有限公司,广东省粤电集团有限公司,,资产基础法,,left_only
1345668,35%股权,广东惠州天然气发电有限公司,粤电集团,,资产基础法,,left_only
1345668,40%股权,广东粤电石碑山风能开发有限公司,粤电集团,,资产基础法,,left_only
1345668,45%股权,广东惠州平海发电厂有限公司,粤电集团,,资产基础法,,left_only
1345668,40%股权,广东红海湾发电有限公司,粤电集团,,资产基础法,,left_only
1345668,20%股权,广东国华粤电台山发电有限公司,粤电集团,,资产基础法,,left_only
1345668,15%股权,广东省电力工业燃料公司,粤电集团,,资产基础法,,left_only
1342931,100%股权,March Networks Corporation,深圳英飞拓科技股份有限公司,,,,left_only
1342506,100%股权,神州新桥,张秀珍、张建华、江海标、王佺、吕兴海,,收益法,,left_only
1340326,全部相关资产,首钢迁钢公司,首钢总公司,18369721900.0,,,left_only
1327258,91%的股权,上海华讯网络系统有限公司,华东所、宋世民、张为民、郭文奇、张宏、周彬、薛雯庆、李仲、谢瀚海,1802710000.0,收益现值法,,left_only
1323394,100%股权,湖南天雁,中国长安汽车集团股份有限公司,,,,left_only
1323394,全部资产和负债,济南轻骑,中国长安汽车集团股份有限公司,,,,left_only
1322689,中小学教材出版业务相关资产,中原出版传媒集团,中原出版传媒集团,,资产基础法、收益法,,left_only
1322689,100%股权,大象社,中原出版传媒集团,,资产基础法、收益法,,left_only
1322689,100%股权,科技社,中原出版传媒集团,,资产基础法、收益法,,left_only
1322689,100%股权,海燕社,中原出版传媒集团,,资产基础法、收益法,,left_only
1322689,100%股权,古籍社,中原出版传媒集团,,资产基础法、收益法,,left_only
1322689,100%股权,美术社,中原出版传媒集团,,资产基础法、收益法,,left_only
1322689,100%股权,文心社,中原出版传媒集团,,资产基础法、收益法,,left_only
1322689,100%股权,文艺社,中原出版传媒集团,,资产基础法、收益法,,left_only
1322689,100%股权,农民社,中原出版传媒集团,,资产基础法、收益法,,left_only
1322689,100%股权,音像社,中原出版传媒集团,,资产基础法、收益法,,left_only
1322689,100%股权,新华印刷,中原出版传媒集团,,资产基础法、收益法,,left_only
1322689,100%股权,新华物资,中原出版传媒集团,,资产基础法、收益法,,left_only
1322689,76%股权,汇林纸业,中原出版传媒集团,,资产基础法、收益法,,left_only
1322689,88.24%股权,汇林印务,中原出版传媒集团,,资产基础法、收益法,,left_only
1318810,100%股权,排水公司,水务集团,2307962900.0,资产基础法,,left_only
1318810,98%股权,三镇房地产,水务集团,,资产基础法,,left_only
1318810,40%股权,三镇物业,水务集团,,资产基础法,,left_only
1317477,38.35%股权,上海外高桥保税区联合发展有限公司,,,,,left_only
1317477,9.17%股权,上海市外高桥保税区新发展有限公司,,,,,left_only
1317477,80%股权,上海市外高桥保税区三联发展有限公司,,,,,left_only
1316816,75%股权,西拓矿业,青海雪驰科技技术有限公司、新疆凯迪矿业投资股份有限公司持有的新疆西拓矿业有限公司,695989773.06,成本法、收益法,,left_only
1316785,100%股权,塔中矿业有限公司,中国环球新技术进出口有限公司、新疆塔城国际资源有限公司,,收益法、成本法,,left_only
1316326,100%的股权,经略公司,万州港、港务物流集团,,,,left_only
1315026,100%股权,鞍千矿业,鞍山钢铁集团公司,,收益法,,left_only
1315026,100%股权,鞍钢香港,鞍山钢铁集团公司,,收益法,,left_only
1315026,100%股权,鞍澳公司,鞍山钢铁集团公司,,收益法,,left_only
1315026,100%股权,攀钢集团攀枝花钢钒有限公司,鞍山钢铁集团公司,,收益法,,left_only
1315026,100%股权,攀钢集团成都钢钒有限公司,鞍山钢铁集团公司,,收益法,,left_only
1315026,100%股权,攀钢集团江油长城特殊钢有限公司,鞍山钢铁集团公司,,收益法,,left_only
1315026,100%股权,攀钢集团研究院有限公司,鞍山钢铁集团公司,,收益法,,left_only
1315026,100%股权,钢集团国际经济贸易有限公司,,,收益法,,left_only
1315026,100%股权,攀钢集团成都地产有限公司,鞍山钢铁集团公司,,收益法,,left_only
1315026,100%股权,钢集团冶金工程技术有限公司,鞍山钢铁集团公司,,收益法,,left_only
1315026,100%股权,攀钢集团信息工程技术有限公司,鞍山钢铁集团公司,,收益法,,left_only
1315026,100%股权,攀钢集团工科工程咨询有限公司,鞍山钢铁集团公司,,收益法,,left_only
1315026,100%股权,成都攀钢大酒店有限公司,鞍山钢铁集团公司,,收益法,,left_only
1315026,96.182%股权,攀钢集团财务有限公司,鞍山钢铁集团公司,,收益法,,left_only
1315026,88.64%股权,攀钢集团眉山中铁冷弯型钢有限责任公司,鞍山钢铁集团公司,,收益法,,left_only
1315026,51%股权,中山市金山物资有限公司,鞍山钢铁集团公司,,收益法,,left_only
1315026,30%股权,广州攀兴金属加工有限公司,鞍山钢铁集团公司,,收益法,,left_only
1315026,40%股权,四川攀钢梅塞尔气体产品有限公司,鞍山钢铁集团公司,,收益法,,left_only
1315026,相关资产,攀钢钒钛本部,鞍山钢铁集团公司,,收益法,,left_only
1312827,100%的股权,重庆商社新世纪百货有限公司,重庆商社(集团)有限公司、New Horizon Lake View Investment Limited,3725128030.0,收益法,,left_only
1305970,100%股权,长航液控,南方宇航,,,,left_only
1305970,100%股权,贵州红林,贵州盖克,,,,left_only
1305970,66%的股权,力威尔航空,北京长空,,,,left_only
1305970,50%的股权,透博梅卡长空,北京长空,,,,left_only
1298900,99.5%股权,瑞景房地产开发有限公司,铁投集团,,,,left_only
1298900,55%股权,川交公司,铁投集团,,,,left_only
1298900,100%股权,华东公司,铁投集团,,,,left_only
1298900,99.51%股权,盛通公司,铁投集团,,,,left_only
1298900,60%股权,特种材料公司,铁投集团,,,,left_only
1298900,51%股权,双碑公司,铁投集团,,,,left_only
1298900,65%股权,戎州桥公司,铁投集团,,,,left_only
1298900,100%股权,成德绵公司,铁投集团,,,,left_only
1298900,95%股权,成自泸公司,铁投集团,,,,left_only
1298900,20%股权,蓉城二绕,铁投集团,,,,left_only
1298900,6.65%股权,地中海沥青,铁投集团,,,,left_only
1298900,16.77%股权,桥梁公司,铁投集团,,,,left_only
1297966,88.955%的股权,江苏晋和,郑州瑞茂通供应链有限公司,,收益现值法,,left_only
1297966,88.955%的股权,徐州怡丰,郑州瑞茂通供应链有限公司,,收益现值法,,left_only
1297966,88.955%的股权,邳州丰源,郑州瑞茂通供应链有限公司,,收益现值法,,left_only
1296496,100%股权,庆安公司,中航工业、机电公司、盖克机电、中国华融,,成本法,,left_only
1296496,100%股权,陕航电气,中航工业、机电公司、盖克机电、中国华融,,成本法,,left_only
1296496,100%股权,郑飞公司,中航工业、机电公司、盖克机电、中国华融,,成本法,,left_only
1296496,100%股权,四川液压,中航工业、机电公司、盖克机电、中国华融,,成本法,,left_only
1296496,100%股权,贵航电机,中航工业、机电公司、盖克机电、中国华融,,成本法,,left_only
1296496,100%股权,四川泛华仪表,中航工业、机电公司、盖克机电、中国华融,,成本法,,left_only
1296496,100%股权,川西机器,中航工业、机电公司、盖克机电、中国华融,,成本法,,left_only
1294486,75%股权,江苏中基,汕头万顺包装材料股份有限公司,,,,left_only
1292483,100%的股权,沈阳炼焦,辽宁方大集团,1196000000.0,收益法,,left_only
1287563,95.10%股权,湖南神斧民爆集团有限公司,神斧投资、湘投控股、轻盐创投、高新创投、津杉华融、桂阳民爆、水口山有色、兴湘投资、柿竹园有色、瑶岗仙矿业,1673844100.0,收益法,,left_only
1286505,100%股权,陕西华泽,王辉、王涛、陕西飞达、鲁证投资、三角洲投资、西证股权、伟创富通、杨宝国、杨永兴、洪金城,1890801300.0,收益法、资产基础法,,left_only
1284675,51%的权益性资产,建峰化肥,建峰总厂,192479900.0,成本法,,left_only
1284675,整体资产(含全部资产和全部负债),重庆民丰农化股份有限公司,建峰总厂,,成本法,,left_only
1284675,复合肥生产经营相关资产;氮气生产经营相关的资产和负债,建峰总厂,建峰总厂,7560000.0,成本法,,left_only
1284563,51.7763%股权,百视通技术,东方传媒,,收益现值法,,left_only
1284563,100%股权,文广科技,东方传媒,,收益现值法,,left_only
1284563,100%股权,广电制作,东方传媒,,收益现值法,,left_only
1284563,21.33%股份,信投股份,东方传媒,,收益现值法,,left_only
1284437,100%股权,盾石机械,冀东发展集团有限责任公司,,,,left_only
1284437,100%股权,盾石建筑,冀东发展集团有限责任公司,,,,left_only
1284437,100%股权,盾石筑炉,冀东发展集团有限责任公司,,,,left_only
1284437,51%股权,盾石电气,冀东发展集团有限责任公司,,,,left_only
1279829,67.375%股权,汕头SK,韩国SKN,215600000.0,,,left_only
1274464,100.00%的股权,锦盛发制品,鲁锦集团,236983200.0,收益法,,left_only
1274464,100.00%的股权,香港华晟,鲁锦集团,122292300.0,成本法,,left_only
1274464,38.41%的股权,美国华越,海川控股,69165000.0,成本法,,left_only
1274464,49%股权,海川锦融,鑫融发、魏伟、许小东,47381700.0,收益法,,left_only
1266316,100.00%股权,吉隆矿业,赵美光、赵桂香、赵桂媛、刘永峰、任义国、马力、李晓辉、孟庆国,1594207900.0,资产基础法,,left_only
1266316,全部资产与负债,广东东方兄弟投资股份有限公司,ST宝龙,1.0,资产基础法,,left_only
1265180,15%股权,深圳百事,,144000000.0,收益法,,left_only
1263449,100%的股权,扬州制药有限公司,江苏联环药业集团有限责任公司,48670000.0,收益法,,left_only
1260117,100%股权,新浩艺软件,Hintsoft Holdings Ltd.、上海就爱、上海谷屹、上海炯盛、上海呈质、上海库奇、上海誉轩,,收益法,,left_only
1260117,100%股权,上海翊广,Hintsoft Holdings Ltd.、上海就爱、上海谷屹、上海炯盛、上海呈质、上海库奇、上海誉轩屹、上海炯盛、上海呈质、上海库奇、上海誉轩,,收益法,,left_only
1260117,100%股权,上海派博,徐智勇、徐龙兴,,收益法,,left_only
1260117,100%股权,凌克翡尔,冯妹妹、冯德林,,收益法,,left_only
1260117,100%股权,上海信御,Hintsoft Holdings Ltd.、上海就爱、上海谷屹、上海炯盛、上海呈质、上海库奇、上海誉轩,,,,left_only
1256589,持有的标的资产,上汽集团,上汽集团,23657861535.21,,,left_only
1256589,持有的标的资产,工业有限,工业有限,5460895294.84,,,left_only
1252125,35%股权,安徽开乐,金城集团,,成本法,,left_only
1252125,37.47%股权,柳州乘龙,金城集团,,成本法,,left_only
1252125,100%股权,上航特,金城集团,,成本法,,left_only
1252125,资产和负债,零部件事业部,金城集团,,成本法,,left_only
1252125,16%股权,安徽开乐,中航投资,,成本法,,left_only
1252125,13.53%股权,柳州乘龙,中航投资,,成本法,,left_only
1245934,100%股权,三一重机投资有限公司,梁稳根、唐修国、向文波、易小刚、毛中吾、袁金华、周福贵、郭良保、翟纯、王海燕,,收益法、重置成本法,,left_only
1245491,47.75%股权,万泽地产,万泽集团有限公司,88130000.0,资产基础法,,left_only
1245491,100%股权,常州万泽天海,万泽集团有限公司,665710000.0,资产基础法,,left_only
1244501,标的资产,生物工程公司,哈药集团,,收益法,,left_only
1244501,标的资产,三精制药,哈药集团,,,,left_only
1240241,100%股权,铁运公司,淮南矿业,,,,left_only
1240241,100%股权,物流公司,淮南矿业,,,,left_only
1239920,100%股权,交运沪北,交运集团,,,,left_only
1239920,35%股权,临港口岸码头,交运集团,,,,left_only
1239920,48.5%股权,交运巴士,久事公司,,,,left_only
1239920,25%股权,南站长途,地产集团,,,,left_only
1238588,25%的股权,伟仕控股,伟仕控股,288100200.0,,,left_only
1231195,东升路和北联市场两处轻纺交易市场资产的合称及相应的预收租金、保证金等款项,绍兴县中国轻纺城东升路市场有限公司、绍兴县中国轻纺城北联市场有限公司,绍兴县中国轻纺城市场开发经营有限公司,2416240200.0,,,left_only
1229783,100%的股权,象屿股份,象屿集团、象屿建设,1595300000.0,成本法,,left_only
1229021,100%股权,银亿房产,银亿控股,3315524700.0,,,left_only
1227417,非施工资产、非基础设施运营资产以及部分在建高速公路 BOT资产,四川公路桥梁建设集团有限公司,四川省铁路产业投资集团有限责任公司,2501703300.0,收益法,,left_only
1224009,100%股权,南京生化,南京第一农药集团有限公司,,收益法、成本法,,left_only
1224009,100%股权,安徽生化,南京第一农药集团有限公司,,收益法、成本法,,left_only
1224009,100%股权,红太阳国际贸易,南京第一农药集团有限公司,,收益法、成本法,,left_only
1221528,100%股权,北京网御星云信息技术有限公司,齐舰、刘科全,,资产基础法,,left_only
1220220,100%股权,廊坊新赛浦,沈超、李文慧、陈锦波、孙庚文、田建平,364000000.0,收益法,,left_only
1219671,21%的股权,宝鸡石油钢管有限责任公司,宝鸡石油钢管厂,,资产基础法,,left_only
1219671,28.67%的股权,咸阳宝石钢管钢绳有限公司,宝鸡石油机械有限责任公司,,资产基础法,,left_only
1219409,钢铁相关业务资产,攀钢集团钢铁钒钛股份有限公司,鞍山钢铁集团公司,11390000000.0,成本法,,left_only
1219409,100%股权,鞍千矿业,鞍钢,,成本法,,left_only
1219409,100%股权,鞍钢香港,鞍钢,,成本法,,left_only
1219409,100%股权,鞍澳公司,鞍钢,,成本法,,left_only
1217001,16%股权,安徽开乐,中航投资,,资产基础法,,left_only
1217001,13.53%股权,柳州乘龙,中航投资,,资产基础法,,left_only
1217001,35%股权,安徽开乐,金城集团,,资产基础法,,left_only
1217001,37.47%股权,柳州乘龙,金城集团,,资产基础法,,left_only
1217001,100%股权,上航特,金城集团,,资产基础法,,left_only
1217001,资产和负债,金城专用车零部件制造事业部,金城集团,,资产基础法,,left_only
1215650,100.00%股权,吉隆矿业,赵美光、赵桂香、赵桂媛、刘永峰、任义国、马力、李晓辉、孟庆国,1594207900.0,资产基础法,,left_only
1215650,全部资产、负债,宝龙公司,威远集团,,资产基础法,,left_only
1215512,55%股权,中电器件,深圳鹏博、工会委员会,237630000.0,资产基础法,,left_only
1214216,100%股权,开创公司,市北集团,,,,left_only
1214216,扣除现金人民币2亿元后的全部资产及负债,上海二纺机,上海市虹口区土地发展中心,1040702000.0,,,left_only
1207662,100%股权,上海宝明耐火耐火材料有限公司,向敏、钱海华、钱海英,260000000.0,收益法,,left_only
1205543,100%股权,古田天宝,天宝矿业,,收益现值法、重置成本法,,left_only
1205543,100%股权,五夫天宝,天宝矿业,,收益现值法、重置成本法,,left_only
1205543,100%股权,陈旗天宝,天宝矿业,,收益现值法、重置成本法,,left_only
1205543,100%股权,天宝钼业,天宝钼业,,收益现值法、重置成本法,,left_only
1205543,75%股权,武夷天宝,天宝矿业,,收益现值法、重置成本法,,left_only
1205543,60%股权,江西天宝,天宝矿业,,收益现值法、重置成本法,,left_only
1205543,49%股权,三道湾子,天宝矿业,,收益现值法、重置成本法,,left_only
1205543,10%股权,马坑矿业,天宝矿业,,收益现值法、重置成本法,,left_only
1205543,除交易性金融资产之外的全部资产及负债,万好万家,万好万家,,,,left_only
1200663,100%的股权,网新机电,浙大网新,546080000.0,收益法,,left_only
1199889,100%股权,广州新科佳都科技有限公司,堆龙佳都科技有限公司、刘伟,,收益法,,left_only
1199889,100%股权,广州市佳众联科技有限公司,堆龙佳都科技有限公司、刘伟,,收益法,,left_only
1197811,100%股权,新能矿业,新奥控股、新奥基金、涛石基金、平安资本、合源投资、联想控股、泛海投资,7200000000.0,收益法、资产基础法,,left_only
1191807,100%股权,城投公司,张家界国家森林公园管理处、张家界市武陵源旅游产业发展有限公司、张家界市经济发展投资集团有限公司,189499100.0,收益法,,left_only
1191807,100%股权,环保客运,张家界国家森林公园管理处、张家界市武陵源旅游产业发展有限公司、张家界市经济发展投资集团有限公司,640803000.0,收益法,,left_only
1190560,煤电业务经营性资产,北京京能国际能源股份有限公司,北京京能国际能源股份有限公司,,资产基础法,,left_only
1187604,100%股权,宋都集团,宋都控股、平安置业、郭轶娟,3550937063.09,资产基础法,,left_only
1187604,全部资产及负债,辽宁百科集团(控股)股份有限公司,宋都控股、平安置业、郭轶娟,291305290.99,资产基础法,,left_only
1186748,85.5%的股权,葫芦岛锦化化工工程设计有限公司,辽宁方大集团实业有限公司,3975200.0,成本法,,left_only
1186748,100%的股权,葫芦岛锦化公路运输有限公司,辽宁方大集团实业有限公司,7610600.0,成本法,,left_only
1186748,100%的股权,葫芦岛锦化进出口有限责任公司,辽宁方大集团实业有限公司,45469200.0,成本法,,left_only
1185229,35%股权,张水公司,大唐集团,,,,left_only
1185229,66.23%股权,衡水公司,大唐集团,,,,left_only
1182757,49%股权,华赢集广,天星能源,341000000.0,收益法,,left_only
1182757,49%股权,华赢柏沟,天星能源,461000000.0,收益法,,left_only
1182757,49%股权,银源新安发,燕发旺、茹灵龙,834000000.0,收益法,,left_only
1182757,49%股权,银源华强,闫守礼、吴靖宇,1200000000.0,收益法,,left_only
1182757,44%股权,银源兴庆,马百明、马瑞乙、马海军,1257000000.0,收益法,,left_only
1182757,49%股权,森达源煤业,石敬仁,861500000.0,收益法,,left_only
1175953,100%股权,德国普瑞控股,均胜集团,,收益法、资产基础法,,left_only
1175953,5.10%股权,德国普瑞,均胜集团,,收益法、资产基础法,,left_only
1175927,100%股权,南京环北市场管理服务有限公司,红楼集团有限公司,627000000.0,收益法,,left_only
1171338,100%股权,揭东项目公司,宜华集团,57524500.0,资产基础法,,left_only
1171338,100%股权,梅州项目公司,宜华集团,84348200.0,资产基础法,,left_only
1171338,100%股权,湘潭项目公司,宜华集团,497168900.0,资产基础法,,left_only
1171338,100%股权,宜东项目公司,宜华集团,705393000.0,资产基础法,,left_only
1169148,100%股权,北京科东,南京南瑞集团公司,,收益法,,left_only
1169148,100%股权,电研华源,南京南瑞集团公司,,收益法,,left_only
1169148,100%股权,国电富通,南京南瑞集团公司,,收益法,,left_only
