id,mark_x,mark_y
15486673,96.59%的股份,重庆医药（集团）股份有限公司
15486673,扣除东凌国际706.90万限售股之外的全部资产及负债,重庆医药（集团）股份有限公司
15486086,99.6%的股权,惠生（南京）清洁能源股份有限公司
15483655,100%股权,完成集团内业务整合后的上海中星（集团）有限公司
15480430,100%股权,陕西延长石油兴化化工有限公司
15480430,除货币资金、可供出售金融资产、应付票据、应交税费、商标权之外的全部资产和负债,陕西延长石油兴化化工有限公司
15463121,100%股权,卓郎智能机械有限公司
15463121,除1.85亿元现金以外的其他全部资产及负债,卓郎智能机械有限公司
15462772,62%股权,金耀药业
15462286,100%股权,上海灵娱网络科技有限公司
15461936,100%股权,中国石油集团资本有限责任公司，原名北京金亚光房地产开发有限公司
15461936,全部资产及负债,中国石油集团资本有限责任公司，原名北京金亚光房地产开发有限公司
15461804,65%股权,四川四通欧美环境工程有限公司
15456544,91.56%权益,联动优势科技有限公司
15451935,100%股权,北京京粮股份有限公司
15451935,主要资产和部分负债,北京京粮股份有限公司
15451851,80%股权,上海伊尔美港华医疗美容医院有限公司，于2016年7月由上海伊美尔港华医疗美容医院有限公司更名而来。
15446881,100%股权,常州华日升反光材料股份有限公司
15396304,100%股权,长春师凯科技产业有限责任公司
15395285,100%股权,ft西华卫药业有限公司、安徽德昌药业股份有限公司
15395285,70%股权,ft西华卫药业有限公司、安徽德昌药业股份有限公司
15367064,100.00%股权,北京乐博乐博教育科技有限公司
15356945,100%股权,硕颖数码科技（中国）有限公司
15353570,100%股权,嘉博文化、华桦文化、元纯传媒
15353570,100%股权,嘉博文化、华桦文化、元纯传媒
15353570,100%股权,嘉博文化、华桦文化、元纯传媒
15353391,96.70%股权,上海泷洲鑫科能源投资有限公司
15346868,90%股权,深圳市浩能科技有限公司
15343350,80%股权,上海伊尔美港华医疗美容医院有限公司，于2016年7月由上海伊美尔港华医疗美容医院有限公司更名而来。
15343212,100%的股权,创维液晶器件（深圳）有限公司
15341746,75%股权,深中置业与深中开发
15341746,75%股权,深中置业与深中开发
15333173,包括置出资产和置入资产,卓郎智能机械有限公司
15333107,85%股权,爱创天杰、智阅网络、数字一百
15333107,90%股权,爱创天杰、智阅网络、数字一百
15333107,100%股权,爱创天杰、智阅网络、数字一百
15333044,100.00%的股权,彩虹无人机科技有限公司和航天神舟飞行器有限公司
15333044,84.00%的股权,彩虹无人机科技有限公司和航天神舟飞行器有限公司
15328762,100%股权,深圳市铁创科技发展有限公司
15328573,100%股权,高新核材、深圳沃尔、中科海维、中广核达胜、中广核俊尔、苏州特威及湖北拓普
15328573,100%股权,高新核材、深圳沃尔、中科海维、中广核达胜、中广核俊尔、苏州特威及湖北拓普
15328573,100%股权,高新核材、深圳沃尔、中科海维、中广核达胜、中广核俊尔、苏州特威及湖北拓普
15328573,100%股权,高新核材、深圳沃尔、中科海维、中广核达胜、中广核俊尔、苏州特威及湖北拓普
15328573,49%股权,高新核材、深圳沃尔、中科海维、中广核达胜、中广核俊尔、苏州特威及湖北拓普
15328573,45%股权,高新核材、深圳沃尔、中科海维、中广核达胜、中广核俊尔、苏州特威及湖北拓普
15328573,35%股权,高新核材、深圳沃尔、中科海维、中广核达胜、中广核俊尔、苏州特威及湖北拓普
15320781,100%股权,苏州汉风科技发展有限公司、南京都乐制冷设备有限公司
15320781,100%股权,苏州汉风科技发展有限公司、南京都乐制冷设备有限公司
15320606,100%股权,北京开心人信息技术有限公司
15318896,100%股权,上海塑米信息科技有限公司
15318896,100%股权,大信会计师事务所（特殊普通合伙）
15309462,100%股权,乐华文化
15303477,100%股权,南京飞腾电子科技有限公司
15300655,100%股权,深圳市倍泰健康测量分析技术有限公司
15300655,100%股权,倍泰健康100%股权
15268570,100.00%的股权,江苏苏美达集团有限公司，原名江苏苏美达集团公司
15268570,全部资产及负债,江苏苏美达集团有限公司，原名江苏苏美达集团公司
15203113,100%股权,江苏省冶金设计院有限公司
15201194,63%股权,杭州悠可化妆品有限公司
15033572,45%股权,上海即富信息技术服务有限公司
15033068,90%股权,北京艾莱发喜食品有限公司
15032244,100%股权,北京迷你世界文化交流有限公司
15032244,100%股权,灵境科技和迷你世界
15032244,100%股权,北京迷你世界文化交流有限公司
15032244,100%股权,灵境科技和迷你世界
15031991,100%股权,方欣科技有限公司
14999234,93.00%股权,微屏软件科技（上海）有限公司
14945811,100%股权,深圳市东方拓宇科技有限公司
14905632,40%股权,怡创科技、海通天线、嘉瑞科技、驰达飞机
14905632,10%股权,怡创科技、海通天线、嘉瑞科技、驰达飞机
14905632,51%股权,怡创科技、海通天线、嘉瑞科技、驰达飞机
14905632,53.125%股权,怡创科技、海通天线、嘉瑞科技、驰达飞机
14905595,62%的股权,金耀药业
14905496,100.00%股权,上海金东唐科技股份有限公司
14905396,100%股权,虬晟光电和/或江苏科麦特
14905396,90%股权,虬晟光电和/或江苏科麦特
14904669,100%股权,山东实杰生物科技股份有限公司
14879173,全部资产与负债,圆通速递有限公司或其前身上海圆通速递有限公司
14879173,100%股权,圆通速递有限公司或其前身上海圆通速递有限公司
14879161,100%股权,圆通速递有限公司或其前身上海圆通速递有限公司
14879161,全部资产与负债,圆通速递有限公司或其前身上海圆通速递有限公司
14878658,100%的股权,IEE公司及其子公司、Hiwinglux公司及其子公司、Navilight公司及其子公司
14878658,97%的股权,IEE公司及其子公司、Hiwinglux公司及其子公司、Navilight公司及其子公司
14878658,100%的股权,IEE公司及其子公司、Hiwinglux公司及其子公司、Navilight公司及其子公司
14878088,100%股权,永康众泰汽车有限公司
14854122,96.59%股份,重庆医药（集团）股份有限公司
14854122,东凌国际706.90万限售股之外的全部资产及负债,重庆医药（集团）股份有限公司
14810793,100%股权,北京普莱德新能源电池科技有限公司
14792105,99.82%股权,沈阳铁西百货大楼有限公司
14791223,100%股权,深圳市威富通科技有限公司
14789370,100%股权,金桥水科、江苏凯米
14789370,100%股权,金桥水科、江苏凯米
14787306,100%股权,浙江上优刀具有限公司
14785559,100%股权,攀钢矿业、攀港公司、鞍澳公司、鞍钢香港、鞍千矿业
14785559,100%股权,攀钢矿业、攀港公司、鞍澳公司、鞍钢香港、鞍千矿业
14785559,70%股权,攀钢矿业、攀港公司、鞍澳公司、鞍钢香港、鞍千矿业
14785559,100%股权,攀钢矿业、攀港公司、鞍澳公司、鞍钢香港、鞍千矿业
14785559,100%股权,攀钢矿业、攀港公司、鞍澳公司、鞍钢香港、鞍千矿业
14785559,海绵钛项目,攀钢矿业、攀港公司、鞍澳公司、鞍钢香港、鞍千矿业
14785526,70%的股权,中泰生物制品有限公司和上海益泰医药科技有限公司
14785526,83.5%的股权,中泰生物制品有限公司和上海益泰医药科技有限公司
14782016,49%股权,海纳川（滨州）发动机部件有限公司与泰安启程车轮制造有限公司
14782016,100%股权,海纳川（滨州）发动机部件有限公司与泰安启程车轮制造有限公司
14781452,100%股权,香港四明投资有限公司、宁波梵帝国际贸易有限公司
14781452,100%股权,香港四明投资有限公司、宁波梵帝国际贸易有限公司
14771350,100%股权,上海莹悦网络科技有限公司
14771325,100.00%股权,上海莹悦网络科技有限公司
14765137,65%股权,四川四通欧美环境工程有限公司
14761177,85%股权,ft东实杰生物科技股份有限公司
14760198,100%股权,北京万象新动移动科技有限公司
14758884,100%股权,东莞鸿图精密压铸有限公司
14758807,40%股权,怡创科技、海通天线、嘉瑞科技、驰达飞机
14758807,10%股权,怡创科技、海通天线、嘉瑞科技、驰达飞机
14758807,51%股权,怡创科技、海通天线、嘉瑞科技、驰达飞机
14758807,53.125%股权,怡创科技、海通天线、嘉瑞科技、驰达飞机
14756383,100%股权,广东恒峰信息技术股份有限公司，2016年8月16日更名为恒峰信息技术股份有限公司
14756134,100%股权,紫博蓝网络科技（北京）股份有限公司，其前身为北京紫博蓝网络技术服务有限公司
14738145,90%股权,浙江大豪明德智控设备有限公司
14737011,100%股权,香港四明投资有限公司、宁波梵帝国际贸易有限公司
14737011,100%股权,香港四明投资有限公司、宁波梵帝国际贸易有限公司
14725278,100%股权,攀钢矿业、攀港公司、鞍澳公司、鞍钢香港、鞍千矿业
14725278,70%股权,攀钢矿业、攀港公司、鞍澳公司、鞍钢香港、鞍千矿业
14725278,海绵钛项目,攀钢矿业、攀港公司、鞍澳公司、鞍钢香港、鞍千矿业
14725278,100%股权,攀钢矿业、攀港公司、鞍澳公司、鞍钢香港、鞍千矿业
14725278,100%股权,攀钢矿业、攀港公司、鞍澳公司、鞍钢香港、鞍千矿业
14725278,100%股权,攀钢矿业、攀港公司、鞍澳公司、鞍钢香港、鞍千矿业
14704704,100%股权,广州游爱网络技术有限公司
14704528,全部资产与负债,圆通速递有限公司或其前身上海圆通速递有限公司
14704528,100%的股权,圆通速递有限公司或其前身上海圆通速递有限公司
14673695,51%的股权,上海宏投网络科技有限公司
14673631,100%股权,上海三旗通信科技有限公司、武汉英卡科技有限公司
14673631,100%股权,上海三旗通信科技有限公司、武汉英卡科技有限公司
14673544,100.00%股权,上海金东唐科技股份有限公司
14673375,100%股权,海南港航新海轮渡码头有限公司
14671379,96.59%股份,重庆医药（集团）股份有限公司
14671379,除东凌国际706.90万股限售股1外的其他全部资产及负债,重庆医药（集团）股份有限公司
14671377,100%股权,北京博睿赛思信息系统集成有限公司
14671261,100%股权,北京瑞通芯源半导体科技有限公司，为控股型公司，无实际生产经营业务
14671261,100%股权,瑞通芯源合计100%的股权
14669307,100%股权,西乌珠穆沁旗银漫矿业有限责任公司、正镶白旗乾金达矿业有限责任公司
14669307,100%股权,西乌珠穆沁旗银漫矿业有限责任公司、正镶白旗乾金达矿业有限责任公司
14667501,70%股权,2016年度、2017年度和2018年度
14667501,70%股权,温州博德科技有限公司
14666574,100%股权,泉州安通物流有限公司及泉州安盛船务有限公司
14666574,100%股权,泉州安通物流有限公司及泉州安盛船务有限公司
14666574,全部资产及负债,泉州安通物流有限公司及泉州安盛船务有限公司
14663806,100%股权,开封制药（集团）有限公司
14663523,100%股权,钦州盛港、北海港兴、防城胜港、北海北港以及防城北港
14663523,100%股权,钦州盛港、北海港兴、防城胜港、北海北港以及防城北港
14663523,100%股权,钦州盛港、北海港兴、防城胜港、北海北港以及防城北港
14663523,100%股权,钦州盛港、北海港兴、防城胜港、北海北港以及防城北港
14663523,100%股权,钦州盛港、北海港兴、防城胜港、北海北港以及防城北港
14663353,81.49%股权,江苏信托、新海发电、国信扬电、射阳港发电、扬州二电、国信靖电、淮阴发电、协联燃气
14663353,89.81%股权,江苏信托、新海发电、国信扬电、射阳港发电、扬州二电、国信靖电、淮阴发电、协联燃气
14663353,90%股权,江苏信托、新海发电、国信扬电、射阳港发电、扬州二电、国信靖电、淮阴发电、协联燃气
14663353,100%股权,江苏信托、新海发电、国信扬电、射阳港发电、扬州二电、国信靖电、淮阴发电、协联燃气
14663353,45%股权,江苏信托、新海发电、国信扬电、射阳港发电、扬州二电、国信靖电、淮阴发电、协联燃气
14663353,55%股权,江苏信托、新海发电、国信扬电、射阳港发电、扬州二电、国信靖电、淮阴发电、协联燃气
14663353,95%股权,江苏信托、新海发电、国信扬电、射阳港发电、扬州二电、国信靖电、淮阴发电、协联燃气
14663353,51%股权,江苏信托、新海发电、国信扬电、射阳港发电、扬州二电、国信靖电、淮阴发电、协联燃气
14662534,100%股权,广州思拓力、吉欧电子、吉欧光学、中科雅图、上海泰坦
14662534,100%股权,广州思拓力、吉欧电子、吉欧光学
14662534,100%股权,广州思拓力、吉欧电子、吉欧光学、中科雅图、上海泰坦
14662534,100%股权,广州思拓力、吉欧电子、吉欧光学
14662534,100%股权,广州思拓力、吉欧电子、吉欧光学、中科雅图、上海泰坦
14662534,100%股权,广州思拓力、吉欧电子、吉欧光学
14662534,100%股权,广州思拓力、吉欧电子、吉欧光学、中科雅图、上海泰坦
14662534,100%股权,广州思拓力、吉欧电子、吉欧光学
14662534,65%股权,广州思拓力、吉欧电子、吉欧光学、中科雅图、上海泰坦
14662534,65%股权,广州思拓力、吉欧电子、吉欧光学
14630889,100%股权,浙江德景电子科技有限公司
14630065,100.00%股权,北京时间互联网络科技股份有限公司
14629410,100%股权,贵州圣济堂制药有限公司
14590521,100%股权,上海润金文化传播有限公司
14473366,100%的股权,中视合利文化传媒（北京）有限公司和/或北京青阳文化传播有限公司
14473366,100%的股权,中视合利文化传媒（北京）有限公司和/或北京青阳文化传播有限公司
14473365,100%股权,中原电子、圣非凡
14473365,100%股权,中原电子、圣非凡
14473365,24.32%股权,中原电子、圣非凡
14472859,100%股权,中原电子、圣非凡
14472859,100%股权,中原电子、圣非凡
14472859,24.32%股权,中原电子、圣非凡
14393187,100%股权,珠海银隆新能源有限公司（曾用名称“珠海银通新能源有限公司”）
14391005,95.01%股权,华创证券有限责任公司，2010年3月由“华创证券经纪有限责任公司”更名而来
14324119,100%的股权,恒企教育、中大英才
14324119,70%的股权,恒企教育、中大英才
14323221,100%的股权,IEE公司及其子公司、Hiwinglux公司及其子公司、Navilight公司及其子公司
14323221,97%的股权,IEE公司及其子公司、Hiwinglux公司及其子公司、Navilight公司及其子公司
14323221,100%的股权,IEE公司及其子公司、Hiwinglux公司及其子公司、Navilight公司及其子公司
14317276,90%股权,浙江大豪明德智控设备有限公司
14212753,100%股权,深圳市东方拓宇科技有限公司
14211755,56%股权,浙金信托、大地期货及中韩人寿
14211755,100%股权,浙金信托、大地期货及中韩人寿
14211755,50%股权,浙金信托、大地期货及中韩人寿
14141615,100%股权,北京飞流九天科技有限公司
14141593,100%股权,武汉帕太电子科技有限公司
14140234,100%股权,钦州盛港、北海港兴、防城胜港、北海北港以及防城北港
14140234,100%股权,钦州盛港、北海港兴、防城胜港、北海北港以及防城北港
14140234,100%股权,钦州盛港、北海港兴、防城胜港、北海北港以及防城北港
14140234,100%股权,钦州盛港、北海港兴、防城胜港、北海北港以及防城北港
14140234,100%股权,钦州盛港、北海港兴、防城胜港、北海北港以及防城北港
14111563,51%股权,鹏煜威、炫硕光电
14111563,100%股权,鹏煜威、炫硕光电
14111489,100%股权,ft东瑞福锂业有限公司
14111489,铁路业务相关的资产及负债、以热电业务相关资产及负债为主体的资产包,ft东瑞福锂业有限公司
14046984,100%股权,海南海盛、深圳三鼎
14046984,43%股权,海南海盛、深圳三鼎
12064567,100.00%股权,天翼视讯、炫彩互动、天翼阅读、爱动漫
12064567,100.00%股权,天翼视讯、炫彩互动、天翼阅读、爱动漫
12064567,100.00%股权,天翼视讯、炫彩互动、天翼阅读、爱动漫
12064567,100%股权,天翼视讯、炫彩互动、天翼阅读、爱动漫
12057815,100%股权,福瑞斯100%股权、瑞宇健身100%股权
12057815,100%股权,福瑞斯100%股权、瑞宇健身100%股权
12052692,100%股权,北京北方微电子基地设备工艺研究中心有限责任公司
12051731,100%股权,宁波康奈特国际贸易有限公司
12047209,100%股权,北京天融信科技股份有限公司
12047162,100%股权,东莞市雅康精密机械有限公司
12046301,100%的股权,河南德宝恒生医疗器械有限公司
12042101,100%股权,指墨鹍科技、智铭网络以及中汇影视
12042101,68.43%股权,指墨鹍科技、智铭网络以及中汇影视
12042101,49%股权,指墨鹍科技、智铭网络以及中汇影视
12032138,100%股权,宁波新世达精密机械有限公司
12032136,100%股权,益阳中海船舶有限责任公司
12031975,86.50%股权,小子科技和无锡线上线下
12031975,90%股权,小子科技和无锡线上线下
12027824,100%股权,成都富江机械制造有限公司
12024772,70%股权,崇州二医院有限公司
12020492,100%股权,北京康远制药有限公司
12019278,100%股权,广州邦讯信息系统有限公司
12004185,100%股权,安徽博微长安电子有限公司
12003323,57.57%的股份,FiagrilLtda.
12003323,HDPF的全部股份,FiagrilLtda.
12001173,100%股权,重庆金点园林股份有限公司
12001171,100%股权,浦星公司、双创公司
12001171,85%股权,浦星公司、双创公司
12001028,100%股权,深圳市东方拓宇科技有限公司
10806079,100%股权,原名西安奇维科技股份有限公司，2016年6月14日变更为西安奇维科技有限公司
10803454,100%股权,江苏省冶金设计院有限公司
10803454,100%股权,江苏省冶金设计院有限公司
10803454,100%股权,江苏省冶金设计院有限公司
10803454,应收账款3500万元,江苏省冶金设计院有限公司
10803454,除拥有的货币资金及拟出售资产之外的全部资产和负债,江苏省冶金设计院有限公司
10803181,100%股权,深圳市一体医疗科技有限公司
10796336,100%股份,承德苏垦银河连杆股份有限公司
10796047,95%股权,苏州贯龙电磁线有限公司
10795526,86.5%股权,小子科技和无锡线上线下
10795526,90%股权,小子科技和无锡线上线下
10795200,85%股权,爱创天杰、智阅网络、数字一百
10795200,90%股权,爱创天杰、智阅网络、数字一百
10795200,100%股权,爱创天杰、智阅网络、数字一百
10794009,100%股权,天翼视讯、炫彩互动、天翼阅读、爱动漫
10794009,100%股权,天翼视讯、炫彩互动、天翼阅读、爱动漫
10794009,100%股权,天翼视讯、炫彩互动、天翼阅读、爱动漫
10794009,100%股权,天翼视讯、炫彩互动、天翼阅读、爱动漫
10793726,100%股权,宁波新世达精密机械有限公司
10789629,100%股权,厦门快云信息科技有限公司或兆荣联合（北京）科技发展有限公司
10789629,100%股权,厦门快云信息科技有限公司或兆荣联合（北京）科技发展有限公司
10789561,100%股权,北京赛诺水务科技有限公司
10789437,99.946%股权,江海证券有限公司
10442075,100%股权,深圳市千百辉照明工程有限公司
9905133,100.00%股权,中经电商和汇通宝
9905133,100.00%股权,中经电商和汇通宝
9904271,全部资产及负债,顺丰控股
9904271,100%股权,顺丰控股
9901889,100%股权,ft东瑞福锂业有限公司
9901889,铁路业务相关的资产及负债、以热电业务相关资产及负债为主体的资产包,ft东瑞福锂业有限公司
9901531,100%股权,广东恒峰信息技术股份有限公司
9900612,100%股权,西安三人行传媒网络科技股份有限公司
9898835,99%股权,江苏国农置业有限公司，系北京国农置业子公司
9895372,100%股权,四川会东大梁矿业有限公司、青海锂业有限公司
9895372,100%股权,四川会东大梁矿业有限公司、青海锂业有限公司
9892836,100%股权,海航基础产业集团有限公司
9892634,100%股权,杭州嘉楠耘智信息科技有限公司、北京嘉楠耘智信息科技有限公司（杭州嘉楠耘智信息科技有限公司原名）
9890271,100%股权,北京瑞通芯源半导体科技有限公司，为控股型公司，无实际生产经营业务
9890271,100%股权,瑞通芯源合计100%的股权
9889816,100%股权,翊腾电子科技（昆ft）有限公司
9889632,16%的股份,深圳前海上林投资管理有限公司
9885774,100%股权,IEE公司及其子公司、Hiwinglux公司及其子公司、Navilight公司及其子公司
9885774,97%股权,IEE公司及其子公司、Hiwinglux公司及其子公司、Navilight公司及其子公司
9885774,100%股权,IEE公司及其子公司、Hiwinglux公司及其子公司、Navilight公司及其子公司
9884329,80%股权,上海伊尔美港华医疗美容医院有限公司
9884252,85%股权,爱创天杰、智阅网络、数字一百
9884252,90%股权,爱创天杰、智阅网络、数字一百
9884252,100%股权,爱创天杰、智阅网络、数字一百
9884251,80%股权,福建同元文化古镇旅游开发有限公司
9883704,100%股权,深圳市三木智能股份有限公司
9881515,75%股权,心诺健康、三诺健康
9881515,64.98%股权,心诺健康、三诺健康
9880817,100%股权,光大矿业及赤峰金都
9880817,100%股权,光大矿业及赤峰金都
9878762,100%股权,灵境科技和迷你世界
9878762,100%股权,北京迷你世界文化发展有限公司
9878762,100%股权,灵境科技和迷你世界
9878762,100%股权,北京迷你世界文化发展有限公司
9875021,94.4894%的股权,上海中技桩业股份有限公司
9871262,60%的股权,信通网易、执象网络
9871262,60%的股权,绥芬河市盛泰经贸有限公司
9871262,100%的股权,信通网易、执象网络
9871262,100%的股权,绥芬河市盛泰经贸有限公司
9871262,90%股权,信通网易、执象网络
9871262,90%股权,绥芬河市盛泰经贸有限公司
9428472,100%股权,杭州环北丝绸服装城有限公司
9038335,88.88%股权,深圳力玛、励唐营销、华瀚文化、远洋传媒
9038335,100%股权,深圳力玛、励唐营销、华瀚文化、远洋传媒
9038335,100%股权,深圳力玛、励唐营销、华瀚文化、远洋传媒
9038335,100%股权,深圳力玛、励唐营销、华瀚文化、远洋传媒
9027560,100%股权,ft西华卫药业有限公司、安徽德昌药业股份有限公司
9027560,70%股权,ft西华卫药业有限公司、安徽德昌药业股份有限公司
9025768,100%股权,北京康邦科技有限公司和江南信安（北京）科技有限公司
9025768,100%股权,北京康邦科技有限公司和江南信安（北京）科技有限公司
9023766,100%股权,江苏新泰材料科技股份有限公司
9023626,100%股权,智趣广告
8929070,100%股权,"TestAmericaEnvironmentalService,LLC"
8929070,100%股权,1.666亿美元
8929070,100%股权,"H.I.G.TestAmerica,LLC"
8917629,100%股权,中原电子、圣非凡
8917629,100%股权,中原电子、圣非凡
8917629,24.32%股权,中原电子、圣非凡
8808481,100%股权,上海三旗通信科技有限公司、武汉英卡科技有限公司
8808481,100%股权,上海三旗通信科技有限公司、武汉英卡科技有限公司
8778869,100%股权,上海冠致工业自动化有限公司、华晓精密工业（苏州）有限公司
8778869,100%股权,上海冠致工业自动化有限公司、华晓精密工业（苏州）有限公司
8392981,90%股权,国电光伏有限公司
7176433,100%股权,杭州铁城信息科技有限公司
6549480,100%股权,江苏阿尔法药业有限公司
6549449,100%的股权,北京北方微电子基地设备工艺研究中心有限责任公司
6547991,100%股权,响水恒利达科技化工有限公司
6424904,85%股份,舟ft港股份有限公司
6423207,100%股权,四川会东大梁矿业有限公司、青海锂业有限公司
6423207,100%股权,四川会东大梁矿业有限公司、青海锂业有限公司
6328628,48%股权,大庆市永晨石油科技有限公司
6328628,7%股权,大庆市永晨石油科技有限公司
6131030,81.49%的股权,江苏信托、新海发电、国信扬电、射阳港发电、扬州二电、国信靖电、淮阴发电、协联燃气
6131030,89.81%的股权,江苏信托、新海发电、国信扬电、射阳港发电、扬州二电、国信靖电、淮阴发电、协联燃气
6131030,90%的股权,江苏信托、新海发电、国信扬电、射阳港发电、扬州二电、国信靖电、淮阴发电、协联燃气
6131030,100%的股权,江苏信托、新海发电、国信扬电、射阳港发电、扬州二电、国信靖电、淮阴发电、协联燃气
6131030,45%的股权,江苏信托、新海发电、国信扬电、射阳港发电、扬州二电、国信靖电、淮阴发电、协联燃气
6131030,55%的股权,江苏信托、新海发电、国信扬电、射阳港发电、扬州二电、国信靖电、淮阴发电、协联燃气
6131030,95%的股权,江苏信托、新海发电、国信扬电、射阳港发电、扬州二电、国信靖电、淮阴发电、协联燃气
6131030,51%的股权,江苏信托、新海发电、国信扬电、射阳港发电、扬州二电、国信靖电、淮阴发电、协联燃气
6122878,100%股权,完成资产整合后的宝德计算机与量子伟业
6122878,100%股权,完成资产整合后的宝德计算机与量子伟业
6100240,100%股权,冉十科技、视科传媒
6100240,100%股权,冉十科技、视科传媒
5236325,100%股权,光大矿业、赤峰金都
5236325,100%股权,光大矿业、赤峰金都
5234707,70%股权,内蒙古维多利商业（集团）有限公司
4958553,91.56%权益,联动优势科技有限公司
4958553,8.44%权益,联动优势科技有限公司
4958429,100%股权,广州华资软件技术有限公司和北京航天金盾科技有限公司
4958429,30.76%股权,广州华资软件技术有限公司和北京航天金盾科技有限公司
4956024,100%股权,观印象艺术发展有限公司
4955832,100%股权,浦星公司、双创公司
4955832,85%股权,浦星公司、双创公司
4955035,100%股权,五矿资本、五矿证券、五矿经易期货和五矿信托
4955035,2.7887%股权,五矿资本、五矿证券、五矿经易期货和五矿信托
4955035,0.6078%股权,五矿资本、五矿证券、五矿经易期货和五矿信托
4955035,4.92%股权,五矿资本、五矿证券、五矿经易期货和五矿信托
4955035,4.42%股权,五矿资本、五矿证券、五矿经易期货和五矿信托
4955035,1.06%股权,五矿资本、五矿证券、五矿经易期货和五矿信托
4955035,1.80%股权,五矿资本、五矿证券、五矿经易期货和五矿信托
4955035,0.06%股权,五矿资本、五矿证券、五矿经易期货和五矿信托
4954960,100%股权,上海永达汽车集团有限公司
4954960,全部资产和负债,上海永达汽车集团有限公司
4953229,100%股权,四川三洲川化机核能设备制造有限公司
4953001,100%股权,金昌国源电力有限公司
4950638,100.00%股权,德马吉国际展览有限公司
4949587,100%股权,中科富创（北京）科技有限公司
4947939,100%股权,顺丰控股（集团）股份有限公司
4947939,100%股权,顺丰控股
4947939,全部资产及负债,顺丰控股（集团）股份有限公司
4947939,全部资产及负债,顺丰控股
4946969,100%股权,江苏锦明工业机器人自动化有限公司
4945818,51%股权,国大药房、广东新特药、佛山南海和南方医贸
4945818,51%股权,国大药房、广东新特药、佛山南海和南方医贸
4945818,51%股权,国大药房、广东新特药、佛山南海和南方医贸
4945818,整体经营性资产,国大药房、广东新特药、佛山南海和南方医贸
4945818,100%股权,国大药房、广东新特药、佛山南海和南方医贸
4945818,100%股权,国大药房、广东新特药、佛山南海和南方医贸
4945818,100%股权,国大药房、广东新特药、佛山南海和南方医贸
4945818,51%股权,国大药房、广东新特药、佛山南海和南方医贸
4945779,100%股权,天津立中企业管理有限公司
4945729,100%股权,广州韩亚生物科技有限公司、上海月沣化妆品有限公司
4945729,40%股权,广州韩亚生物科技有限公司、上海月沣化妆品有限公司
4945502,69.76%股权,北京凯铭风尚网络技术有限公司，一家依据中国法律设立的公司
4944723,100%股权,大信会计师事务所（特殊普通合伙）
4944723,100%股权,上海塑米信息科技有限公司
4942315,99.40%股权,上海嘉达信息科技有限公司
4942183,20%股权,艾迪尔及易生科技
4942183,43.05%股权,艾迪尔及易生科技
4942101,49%股权,上海米健信息技术有限公司
4940532,51%股权,深圳市金宏威技术有限责任公司，前身为“深圳市金宏威实业发展有限公司”、“深圳市金宏威技术股份有限公司”
4938824,100%股权,武汉华森塑胶有限公司
4938660,100%股权,南方电网云南国际有限责任公司
4938566,100%股权,苏州美生元信息科技有限公司
4938383,90%股权,广东合利金融科技服务有限公司
4938082,91.56%股权,联动优势科技有限公司
4937382,100%股权,河南德宝恒生医疗器械有限公司
4936724,100%股权,广州绘宇智能勘测科技有限公司、上海智建电子工程有限公司
4936724,100%股权,广州绘宇智能勘测科技有限公司、上海智建电子工程有限公司
4933072,100%股权,方欣科技有限公司
4929937,51%股权,鹏煜威、炫硕光电
4929937,100%股权,鹏煜威、炫硕光电
4929936,100%股权,浙江永乐影视制作有限公司
4929936,全部资产、负债,浙江永乐影视制作有限公司
4929625,3000000000股股份,中华联合财产保险股份有限公司
4929625,3000000000股股份,中华联合保险控股股份有限公司
4928426,100%股权,国大药房、广东新特药、佛山南海和南方医贸
4928426,100%股权,国大药房、广东新特药、佛山南海和南方医贸
4928426,100%股权,国大药房、广东新特药、佛山南海和南方医贸
4928426,100%股权,国大药房、广东新特药、佛山南海和南方医贸
4928426,51%股权,国大药房、广东新特药、佛山南海和南方医贸
4928426,51%股权,国大药房、广东新特药、佛山南海和南方医贸
4928426,51%股权,国大药房、广东新特药、佛山南海和南方医贸
4928426,整体经营性资产,国大药房、广东新特药、佛山南海和南方医贸
4927756,100%股权,浙江永乐影视制作有限公司
4927756,全部资产、负债,浙江永乐影视制作有限公司
4927725,100%股权,南方银谷科技有限公司
4927126,100%股权,翊腾电子科技（昆山）有限公司
4926400,100%股权,上海万方博通石油化工工程有限公司和北京博惠通科技发展有限公司
4926400,100%股权,上海万方博通石油化工工程有限公司和北京博惠通科技发展有限公司
4925777,100%股份,重庆金点园林股份有限公司
4923650,80%股权,深圳市贝尔信智能系统有限公司
4922261,100%股权,江西昌九青苑热电有限责任公司、江西昌九昌昱化工有限公司、江西昌九化肥有限公司
4922261,50%股权,江西昌九青苑热电有限责任公司、江西昌九昌昱化工有限公司、江西昌九化肥有限公司
4922261,100%股权,江西昌九青苑热电有限责任公司、江西昌九昌昱化工有限公司、江西昌九化肥有限公司
4922261,部分固定资产,江西昌九青苑热电有限责任公司、江西昌九昌昱化工有限公司、江西昌九化肥有限公司
4921520,100%股权,沈阳新北、国惠新能源及其下属子公司
4921520,100%股权,沈阳新北、国惠新能源及其下属子公司
4920817,51%股权,深圳市金宏威技术有限责任公司，前身为“深圳市金宏威实业发展有限公司”、“深圳市金宏威技术股份有限公司”
